SEZIONE,pd_votes,pd_share,top10_preferenze,tipo
2472,57,0.13539192399049882,1. SABRINA ALFONSI (9) | 2. FABRIZIO RUFO (8) | 3. ERICA BATTAGLIA (4) | 4. ANTONIO STAMPETE (3) | 5. ANDREA ALEMANNI (2) | 6. GIOVANNI CRISANTI (2) | 7. SVETLANA CELLI (2) | 8. UBALDO RIGHETTI (2) | 9. ALESSANDRO LEPIDINI (1) | 10. ROCCO STELITANO (1),comune_2021
2473,53,0.13054187192118227,1. MAURIZIO VELOCCIA (8) | 2. ERICA BATTAGLIA (6) | 3. SABRINA ALFONSI (3) | 4. UBALDO RIGHETTI (2) | 5. ANDREA ALEMANNI (1) | 6. ANTONIO STAMPETE (1) | 7. DARIO MARCUCCI (1) | 8. FABRIZIO RUFO (1) | 9. GIOVANNI ZANNOLA (1) | 10. LORENZO MARINONE (1),comune_2021
2474,68,0.13385826771653545,1. ANDREA ALEMANNI (4) | 2. UBALDO RIGHETTI (3) | 3. ANTONELLA MELITO (2) | 4. CLAUDIA PAPPATA' (2) | 5. ELEONORA GRIMALDI (2) | 6. GIOVANNI CRISANTI (2) | 7. GIULIA TEMPESTA (2) | 8. SABRINA ALFONSI (2) | 9. ANTONIO STAMPETE (1) | 10. EDMOND GODO (1),comune_2021
2475,54,0.15126050420168066,1. GIOVANNI CRISANTI (4) | 2. OLIMPIA TROILI (3) | 3. JULIAN COLABELLO (2) | 4. MAURIZIO VELOCCIA (2) | 5. NELLA CONVERTI (2) | 6. ANTONELLA MELITO (1) | 7. CRISTINA MICHETELLI (1) | 8. ERICA BATTAGLIA (1) | 9. GIAMMARCO PALMIERI (1) | 10. MASSIMO DE SIMONI (1),comune_2021
2476,48,0.10062893081761007,1. ERICA BATTAGLIA (6) | 2. CRISTINA MICHETELLI (4) | 3. MAURIZIO VELOCCIA (4) | 4. PIERO SANDULLI (4) | 5. ANTONELLA MELITO (3) | 6. DANIELE PARRUCCI (3) | 7. FABRIZIO RUFO (3) | 8. CARLA CONSUELO FERMARIELLO (2) | 9. ANDREA ALEMANNI (1) | 10. ANTONIO STAMPETE (1),comune_2021
2477,48,0.10835214446952596,1. GIOVANNI CRISANTI (4) | 2. MASSIMO DE SIMONI (3) | 3. NELLA CONVERTI (3) | 4. ANDREA ALEMANNI (2) | 5. ERICA BATTAGLIA (2) | 6. SVETLANA CELLI (2) | 7. DANIELE PARRUCCI (1) | 8. SABRINA ALFONSI (1) | 9. STEFANO MARONGIU (1) | 10. UBALDO RIGHETTI (1),comune_2021
2478,104,0.20883534136546184,1. MAURIZIO VELOCCIA (20) | 2. ILARIA PICCOLO (15) | 3. OLIMPIA TROILI (15) | 4. GIAMMARCO PALMIERI (10) | 5. ANTONELLA MELITO (8) | 6. SABRINA ALFONSI (8) | 7. CARLA CONSUELO FERMARIELLO (5) | 8. UBALDO RIGHETTI (5) | 9. ERICA BATTAGLIA (4) | 10. MARIANO ANGELUCCI (4),comune_2021
2479,56,0.20363636363636364,1. OLIMPIA TROILI (7) | 2. GIOVANNI CRISANTI (6) | 3. LORENZO MARINONE (2) | 4. FABRIZIO RUFO (1) | 5. MARIANO ANGELUCCI (1) | 6. MAURIZIO VELOCCIA (1) | 7. SABRINA ALFONSI (1) | 8. YIFAN LIN (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
2480,30,0.11952191235059761,1. MAURIZIO VELOCCIA (5) | 2. OLIMPIA TROILI (5) | 3. DANIELE PARRUCCI (1) | 4. LORENZO MARINONE (1) | 5. MONICA MORICONI (1) | 6. ALESSANDRO LEPIDINI (0) | 7. ANDREA ALEMANNI (0) | 8. ANTONELLA MELITO (0) | 9. ANTONIO CIANCIO (0) | 10. ANTONIO STAMPETE (0),comune_2021
2481,72,0.17433414043583534,1. MAURIZIO VELOCCIA (8) | 2. MONICA MORICONI (8) | 3. OLIMPIA TROILI (7) | 4. DARIO MARCUCCI (4) | 5. SABRINA ALFONSI (3) | 6. ERICA BATTAGLIA (2) | 7. VALERIA BAGLIO (2) | 8. GIOVANNI CRISANTI (1) | 9. MARIANO ANGELUCCI (1) | 10. SVETLANA CELLI (1),comune_2021
2482,62,0.18674698795180722,1. ERICA BATTAGLIA (6) | 2. GIOVANNI CRISANTI (4) | 3. MAURIZIO VELOCCIA (4) | 4. ANDREA ALEMANNI (3) | 5. DANIELE PARRUCCI (2) | 6. DARIO MARCUCCI (2) | 7. FABRIZIO RUFO (2) | 8. OLIMPIA TROILI (2) | 9. SVETLANA CELLI (2) | 10. UBALDO RIGHETTI (2),comune_2021
2483,70,0.18324607329842932,1. PIETRO VITTORIO BARBIERI (5) | 2. ERICA BATTAGLIA (4) | 3. MAURIZIO VELOCCIA (4) | 4. OLIMPIA TROILI (4) | 5. SVETLANA CELLI (4) | 6. SABRINA ALFONSI (3) | 7. UBALDO RIGHETTI (3) | 8. DANIELE PARRUCCI (2) | 9. GIOVANNI CRISANTI (2) | 10. ILARIA PICCOLO (2),comune_2021
2484,65,0.19756838905775076,1. OLIMPIA TROILI (7) | 2. MAURIZIO VELOCCIA (5) | 3. PIETRO VITTORIO BARBIERI (5) | 4. GIOVANNI CRISANTI (3) | 5. STEFANO MARONGIU (3) | 6. ILARIA PICCOLO (2) | 7. SABRINA ALFONSI (2) | 8. ANTONELLA MELITO (1) | 9. EDMOND GODO (1) | 10. GIULIA TEMPESTA (1),comune_2021
2485,57,0.16379310344827586,1. GIOVANNI CRISANTI (5) | 2. ANTONELLA MELITO (2) | 3. ERICA BATTAGLIA (2) | 4. PIETRO VITTORIO BARBIERI (2) | 5. RICCARDO CORBUCCI (2) | 6. DANIELE PARRUCCI (1) | 7. FLAVIA RESTIVO (1) | 8. ILARIA PICCOLO (1) | 9. MARIANO ANGELUCCI (1) | 10. MAURIZIO VELOCCIA (1),comune_2021
2486,36,0.13846153846153847,1. DANIELE PARRUCCI (1) | 2. ERICA BATTAGLIA (1) | 3. FABRIZIO RUFO (1) | 4. GIOVANNI CRISANTI (1) | 5. SABRINA ALFONSI (1) | 6. SVETLANA CELLI (1) | 7. UBALDO RIGHETTI (1) | 8. YURI TROMBETTI (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
2487,59,0.1435523114355231,1. ERICA BATTAGLIA (6) | 2. MAURIZIO VELOCCIA (5) | 3. OLIMPIA TROILI (5) | 4. GIOVANNI CRISANTI (3) | 5. SVETLANA CELLI (2) | 6. UBALDO RIGHETTI (2) | 7. YURI TROMBETTI (2) | 8. ANDREA ALEMANNI (1) | 9. DANIELE PARRUCCI (1) | 10. GIOVANNI ZANNOLA (1),comune_2021
2488,13,0.08227848101265822,1. ERICA BATTAGLIA (1) | 2. MAURIZIO VELOCCIA (1) | 3. ALESSANDRO LEPIDINI (0) | 4. ANDREA ALEMANNI (0) | 5. ANTONELLA MELITO (0) | 6. ANTONIO CIANCIO (0) | 7. ANTONIO STAMPETE (0) | 8. CARLA CONSUELO FERMARIELLO (0) | 9. CLAUDIA PAPPATA' (0) | 10. CLAUDIO PARAVATI (0),comune_2021
2489,54,0.14634146341463414,1. PIETRO VITTORIO BARBIERI (5) | 2. ERICA BATTAGLIA (4) | 3. OLIMPIA TROILI (4) | 4. ILARIA PICCOLO (3) | 5. MAURIZIO VELOCCIA (3) | 6. MONICA MORICONI (3) | 7. FABRIZIO RUFO (2) | 8. DANIELE PARRUCCI (1) | 9. DARIO MARCUCCI (1) | 10. GIOVANNI ZANNOLA (1),comune_2021
2490,66,0.1896551724137931,1. MAURIZIO VELOCCIA (9) | 2. ERICA BATTAGLIA (5) | 3. OLIMPIA TROILI (5) | 4. SABRINA ALFONSI (3) | 5. NELLA CONVERTI (2) | 6. GIULIA TEMPESTA (1) | 7. MONICA MORICONI (1) | 8. PIETRO VITTORIO BARBIERI (1) | 9. RICCARDO CORBUCCI (1) | 10. ROCCO STELITANO (1),comune_2021
2491,50,0.16722408026755853,1. MAURIZIO VELOCCIA (7) | 2. OLIMPIA TROILI (6) | 3. DANIELE PARRUCCI (2) | 4. ERICA BATTAGLIA (2) | 5. ANTONELLA MELITO (1) | 6. SABRINA ALFONSI (1) | 7. ALESSANDRO LEPIDINI (0) | 8. ANDREA ALEMANNI (0) | 9. ANTONIO CIANCIO (0) | 10. ANTONIO STAMPETE (0),comune_2021
2492,45,0.1465798045602606,1. MAURIZIO VELOCCIA (4) | 2. ERICA BATTAGLIA (3) | 3. GIOVANNI CRISANTI (2) | 4. RICCARDO CORBUCCI (1) | 5. SABRINA ALFONSI (1) | 6. UBALDO RIGHETTI (1) | 7. ALESSANDRO LEPIDINI (0) | 8. ANDREA ALEMANNI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO CIANCIO (0),comune_2021
2493,51,0.15548780487804878,1. OLIMPIA TROILI (5) | 2. MAURIZIO VELOCCIA (3) | 3. GIOVANNI CRISANTI (2) | 4. GIULIA TEMPESTA (2) | 5. RICCARDO CORBUCCI (2) | 6. UBALDO RIGHETTI (2) | 7. YURI TROMBETTI (2) | 8. ERICA BATTAGLIA (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
2494,12,0.07792207792207792,1. OLIMPIA TROILI (1) | 2. ALESSANDRO LEPIDINI (0) | 3. ANDREA ALEMANNI (0) | 4. ANTONELLA MELITO (0) | 5. ANTONIO CIANCIO (0) | 6. ANTONIO STAMPETE (0) | 7. CARLA CONSUELO FERMARIELLO (0) | 8. CLAUDIA PAPPATA' (0) | 9. CLAUDIO PARAVATI (0) | 10. CRISTINA MICHETELLI (0),comune_2021
2495,20,0.09950248756218906,1. YURI TROMBETTI (2) | 2. DARIO MARCUCCI (1) | 3. MONICA MORICONI (1) | 4. ALESSANDRO LEPIDINI (0) | 5. ANDREA ALEMANNI (0) | 6. ANTONELLA MELITO (0) | 7. ANTONIO CIANCIO (0) | 8. ANTONIO STAMPETE (0) | 9. CARLA CONSUELO FERMARIELLO (0) | 10. CLAUDIA PAPPATA' (0),comune_2021
2496,28,0.12556053811659193,1. MAURIZIO VELOCCIA (2) | 2. ERICA BATTAGLIA (1) | 3. MASSIMO DE SIMONI (1) | 4. NELLA CONVERTI (1) | 5. OLIMPIA TROILI (1) | 6. ALESSANDRO LEPIDINI (0) | 7. ANDREA ALEMANNI (0) | 8. ANTONELLA MELITO (0) | 9. ANTONIO CIANCIO (0) | 10. ANTONIO STAMPETE (0),comune_2021
2497,37,0.1434108527131783,1. GIOVANNI CRISANTI (5) | 2. ERICA BATTAGLIA (3) | 3. YIFAN LIN (3) | 4. ANDREA ALEMANNI (2) | 5. CARLA CONSUELO FERMARIELLO (2) | 6. MAURIZIO VELOCCIA (2) | 7. OLIMPIA TROILI (2) | 8. SVETLANA CELLI (2) | 9. MASSIMO DE SIMONI (1) | 10. NELLA CONVERTI (1),comune_2021
2498,38,0.08296943231441048,1. OLIMPIA TROILI (5) | 2. MAURIZIO VELOCCIA (4) | 3. UBALDO RIGHETTI (3) | 4. DANIELE PARRUCCI (2) | 5. MASSIMO DE SIMONI (2) | 6. NELLA CONVERTI (2) | 7. ANDREA ALEMANNI (1) | 8. ERICA BATTAGLIA (1) | 9. GIOVANNI CRISANTI (1) | 10. GIULIA TEMPESTA (1),comune_2021
2499,31,0.08757062146892655,1. GIAMMARCO PALMIERI (2) | 2. VALERIA BAGLIO (2) | 3. CARLA CONSUELO FERMARIELLO (1) | 4. GIOVANNI CRISANTI (1) | 5. MASSIMO DE SIMONI (1) | 6. MAURIZIO VELOCCIA (1) | 7. NELLA CONVERTI (1) | 8. OLIMPIA TROILI (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
2500,37,0.10850439882697947,1. OLIMPIA TROILI (4) | 2. MASSIMO DE SIMONI (3) | 3. MAURIZIO VELOCCIA (3) | 4. NELLA CONVERTI (3) | 5. CLAUDIA PAPPATA' (2) | 6. DANIELE PARRUCCI (2) | 7. GIOVANNI CRISANTI (2) | 8. MARCO ROSSI (1) | 9. PIERO SANDULLI (1) | 10. ALESSANDRO LEPIDINI (0),comune_2021
2501,37,0.14624505928853754,1. MAURIZIO VELOCCIA (6) | 2. CARLA CONSUELO FERMARIELLO (4) | 3. OLIMPIA TROILI (4) | 4. YURI TROMBETTI (4) | 5. ERICA BATTAGLIA (3) | 6. DARIO MARCUCCI (1) | 7. GIOVANNI CRISANTI (1) | 8. NELLA CONVERTI (1) | 9. ROCCO STELITANO (1) | 10. SABRINA ALFONSI (1),comune_2021
2502,27,0.08766233766233766,1. MASSIMO DE SIMONI (2) | 2. ANTONIO STAMPETE (1) | 3. CLAUDIA PAPPATA' (1) | 4. ERICA BATTAGLIA (1) | 5. GIULIA TEMPESTA (1) | 6. LORENZO MARINONE (1) | 7. NELLA CONVERTI (1) | 8. RICCARDO CORBUCCI (1) | 9. SVETLANA CELLI (1) | 10. ALESSANDRO LEPIDINI (0),comune_2021
2503,50,0.1488095238095238,1. MAURIZIO VELOCCIA (5) | 2. OLIMPIA TROILI (4) | 3. ERICA BATTAGLIA (2) | 4. ALESSANDRO LEPIDINI (1) | 5. ANTONIO STAMPETE (1) | 6. FABRIZIO RUFO (1) | 7. ANDREA ALEMANNI (0) | 8. ANTONELLA MELITO (0) | 9. ANTONIO CIANCIO (0) | 10. CARLA CONSUELO FERMARIELLO (0),comune_2021
2504,50,0.1141552511415525,1. MARCO ROSSI (4) | 2. FABRIZIO RUFO (3) | 3. MONICA MORICONI (3) | 4. OLIMPIA TROILI (3) | 5. MAURIZIO VELOCCIA (2) | 6. ANTONIO STAMPETE (1) | 7. ERICA BATTAGLIA (1) | 8. FLAVIA RESTIVO (1) | 9. ILARIA PICCOLO (1) | 10. JULIAN COLABELLO (1),comune_2021
2505,35,0.09090909090909091,1. MAURIZIO VELOCCIA (7) | 2. OLIMPIA TROILI (7) | 3. ERICA BATTAGLIA (3) | 4. ANTONIO STAMPETE (1) | 5. FABRIZIO RUFO (1) | 6. GIOVANNI ZANNOLA (1) | 7. VALERIA BAGLIO (1) | 8. YURI TROMBETTI (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
2506,58,0.12446351931330472,1. MAURIZIO VELOCCIA (7) | 2. MASSIMO DE SIMONI (5) | 3. NELLA CONVERTI (4) | 4. UBALDO RIGHETTI (2) | 5. ANTONELLA MELITO (1) | 6. GIOVANNI ZANNOLA (1) | 7. SABRINA ALFONSI (1) | 8. ALESSANDRO LEPIDINI (0) | 9. ANDREA ALEMANNI (0) | 10. ANTONIO CIANCIO (0),comune_2021
2507,62,0.13870246085011187,1. MAURIZIO VELOCCIA (8) | 2. OLIMPIA TROILI (8) | 3. DANIELE PARRUCCI (4) | 4. GIOVANNI CRISANTI (4) | 5. ERICA BATTAGLIA (2) | 6. GIAMMARCO PALMIERI (2) | 7. GIOVANNI ZANNOLA (2) | 8. RICCARDO CORBUCCI (2) | 9. SABRINA ALFONSI (2) | 10. SVETLANA CELLI (2),comune_2021
2508,66,0.1476510067114094,1. OLIMPIA TROILI (9) | 2. MASSIMO DE SIMONI (5) | 3. MAURIZIO VELOCCIA (5) | 4. NELLA CONVERTI (4) | 5. CARLA CONSUELO FERMARIELLO (2) | 6. ERICA BATTAGLIA (2) | 7. FABRIZIO RUFO (2) | 8. LORENZO MARINONE (2) | 9. ALESSANDRO LEPIDINI (1) | 10. GIOVANNI CRISANTI (1),comune_2021
2509,44,0.09361702127659574,1. MAURIZIO VELOCCIA (5) | 2. NELLA CONVERTI (5) | 3. ERICA BATTAGLIA (4) | 4. MASSIMO DE SIMONI (4) | 5. PIERO SANDULLI (4) | 6. YURI TROMBETTI (4) | 7. CARLA CONSUELO FERMARIELLO (2) | 8. GIOVANNI CRISANTI (2) | 9. OLIMPIA TROILI (2) | 10. SABRINA ALFONSI (2),comune_2021
2510,72,0.140625,1. MARIANO ANGELUCCI (10) | 2. NELLA CONVERTI (6) | 3. SVETLANA CELLI (4) | 4. STEFANO MARONGIU (2) | 5. GIAMMARCO PALMIERI (1) | 6. MAURIZIO VELOCCIA (1) | 7. PIERO SANDULLI (1) | 8. VALERIA BAGLIO (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
2511,37,0.10541310541310542,1. ALESSANDRO LEPIDINI (12) | 2. CLAUDIA PAPPATA' (4) | 3. SABRINA ALFONSI (3) | 4. CARLA CONSUELO FERMARIELLO (2) | 5. OLIMPIA TROILI (2) | 6. ANDREA ALEMANNI (1) | 7. STEFANO MARONGIU (1) | 8. SVETLANA CELLI (1) | 9. ANTONELLA MELITO (0) | 10. ANTONIO CIANCIO (0),comune_2021
2512,102,0.17435897435897435,1. MAURIZIO VELOCCIA (6) | 2. CLAUDIA PAPPATA' (5) | 3. ERICA BATTAGLIA (3) | 4. LORENZO MARINONE (3) | 5. VALERIA BAGLIO (3) | 6. ANDREA ALEMANNI (2) | 7. ANTONELLA MELITO (2) | 8. CRISTINA MICHETELLI (2) | 9. GIULIA TEMPESTA (2) | 10. MARIANO ANGELUCCI (2),comune_2021
2513,46,0.12332439678284182,1. ALESSANDRO LEPIDINI (7) | 2. MAURIZIO VELOCCIA (7) | 3. CLAUDIA PAPPATA' (6) | 4. ANTONELLA MELITO (2) | 5. ANDREA ALEMANNI (1) | 6. GIOVANNI ZANNOLA (1) | 7. OLIMPIA TROILI (1) | 8. VALERIA BAGLIO (1) | 9. YIFAN LIN (1) | 10. ANTONIO CIANCIO (0),comune_2021
2514,94,0.1437308868501529,1. MAURIZIO VELOCCIA (5) | 2. MARIANO ANGELUCCI (4) | 3. GIULIA TEMPESTA (3) | 4. ANTONIO STAMPETE (2) | 5. SVETLANA CELLI (2) | 6. ANDREA ALEMANNI (1) | 7. CLAUDIA PAPPATA' (1) | 8. DANIELE PARRUCCI (1) | 9. ERICA BATTAGLIA (1) | 10. MONICA MORICONI (1),comune_2021
2515,54,0.11180124223602485,1. GIOVANNI ZANNOLA (4) | 2. ANTONELLA MELITO (2) | 3. SABRINA ALFONSI (2) | 4. STEFANO MARONGIU (2) | 5. CARLA CONSUELO FERMARIELLO (1) | 6. CLAUDIA PAPPATA' (1) | 7. ELEONORA GRIMALDI (1) | 8. FABRIZIO RUFO (1) | 9. GIOVANNI CRISANTI (1) | 10. LORENZO MARINONE (1),comune_2021
2516,51,0.09205776173285199,1. GIORGIO RAFFAELE CALVI (4) | 2. ANTONIO STAMPETE (2) | 3. CRISTINA MICHETELLI (1) | 4. DARIO MARCUCCI (1) | 5. GIORGIO MEZZAPESA (1) | 6. JULIAN COLABELLO (1) | 7. LORENZO MARINONE (1) | 8. SVETLANA CELLI (1) | 9. YIFAN LIN (1) | 10. ALESSANDRO LEPIDINI (0),comune_2021
2517,39,0.10626702997275204,1. ANTONIO STAMPETE (3) | 2. GIULIA TEMPESTA (3) | 3. YURI TROMBETTI (3) | 4. CARLA CONSUELO FERMARIELLO (2) | 5. ANDREA ALEMANNI (1) | 6. DANIELE PARRUCCI (1) | 7. JULIAN COLABELLO (1) | 8. MAURIZIO VELOCCIA (1) | 9. SABRINA ALFONSI (1) | 10. SVETLANA CELLI (1),comune_2021
2518,50,0.18450184501845018,1. SABRINA ALFONSI (7) | 2. MAURIZIO VELOCCIA (3) | 3. ANDREA ALEMANNI (2) | 4. GIORGIO RAFFAELE CALVI (2) | 5. RICCARDO CORBUCCI (2) | 6. SVETLANA CELLI (2) | 7. YIFAN LIN (2) | 8. YURI TROMBETTI (2) | 9. ANTONIO STAMPETE (1) | 10. EDMOND GODO (1),comune_2021
2519,119,0.25925925925925924,1. SABRINA ALFONSI (31) | 2. MAURIZIO VELOCCIA (18) | 3. YIFAN LIN (9) | 4. MARIANO ANGELUCCI (6) | 5. DANIELE PARRUCCI (5) | 6. GIORGIO RAFFAELE CALVI (4) | 7. LORENZO MARINONE (3) | 8. PIERO SANDULLI (3) | 9. ANDREA ALEMANNI (2) | 10. CARLA CONSUELO FERMARIELLO (2),comune_2021
2520,87,0.17647058823529413,1. ANDREA ALEMANNI (9) | 2. RICCARDO CORBUCCI (9) | 3. GIULIA TEMPESTA (8) | 4. SABRINA ALFONSI (5) | 5. CARLA CONSUELO FERMARIELLO (3) | 6. SVETLANA CELLI (3) | 7. VALERIA BAGLIO (3) | 8. GIOVANNI ZANNOLA (2) | 9. MAURIZIO VELOCCIA (1) | 10. MONICA MORICONI (1),comune_2021
2521,60,0.1941747572815534,1. GIULIA TEMPESTA (6) | 2. RICCARDO CORBUCCI (6) | 3. GIOVANNI ZANNOLA (5) | 4. ANDREA ALEMANNI (2) | 5. CLAUDIO PARAVATI (2) | 6. NELLA CONVERTI (2) | 7. OLIMPIA TROILI (2) | 8. SVETLANA CELLI (2) | 9. SABRINA ALFONSI (1) | 10. UBALDO RIGHETTI (1),comune_2021
2522,41,0.1474820143884892,1. RICCARDO CORBUCCI (8) | 2. GIULIA TEMPESTA (6) | 3. ANTONELLA MELITO (2) | 4. MAURIZIO VELOCCIA (2) | 5. ANDREA ALEMANNI (1) | 6. LORENZO MARINONE (1) | 7. MONICA MORICONI (1) | 8. SVETLANA CELLI (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANTONIO CIANCIO (0),comune_2021
2523,67,0.15764705882352942,1. ANDREA ALEMANNI (4) | 2. MAURIZIO VELOCCIA (3) | 3. YURI TROMBETTI (3) | 4. CARLA CONSUELO FERMARIELLO (2) | 5. GIAMMARCO PALMIERI (2) | 6. MONICA MORICONI (2) | 7. SABRINA ALFONSI (2) | 8. SVETLANA CELLI (2) | 9. CLAUDIA PAPPATA' (1) | 10. CRISTINA MICHETELLI (1),comune_2021
2524,32,0.11387900355871886,1. CARLA CONSUELO FERMARIELLO (4) | 2. YURI TROMBETTI (3) | 3. GIAMMARCO PALMIERI (2) | 4. VALERIA BAGLIO (2) | 5. ANTONIO CIANCIO (1) | 6. NELLA CONVERTI (1) | 7. SVETLANA CELLI (1) | 8. UBALDO RIGHETTI (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
2525,55,0.1558073654390935,1. MASSIMO DE SIMONI (6) | 2. NELLA CONVERTI (3) | 3. CLAUDIO PARAVATI (2) | 4. ALESSANDRO LEPIDINI (1) | 5. DARIO MARCUCCI (1) | 6. ERICA BATTAGLIA (1) | 7. GIOVANNI CRISANTI (1) | 8. GIULIA TEMPESTA (1) | 9. LORENZO MARINONE (1) | 10. PIERO SANDULLI (1),comune_2021
2526,47,0.12207792207792208,1. GIOVANNI ZANNOLA (5) | 2. VALERIA BAGLIO (3) | 3. MASSIMO DE SIMONI (2) | 4. NELLA CONVERTI (2) | 5. OLIMPIA TROILI (2) | 6. CLAUDIA PAPPATA' (1) | 7. ERICA BATTAGLIA (1) | 8. GIORGIO RAFFAELE CALVI (1) | 9. MARIANO ANGELUCCI (1) | 10. MAURIZIO VELOCCIA (1),comune_2021
2527,127,0.20957095709570958,1. ERICA BATTAGLIA (33) | 2. MAURIZIO VELOCCIA (32) | 3. ROCCO STELITANO (9) | 4. ANTONIO CIANCIO (4) | 5. NELLA CONVERTI (4) | 6. SABRINA ALFONSI (4) | 7. ANDREA ALEMANNI (3) | 8. MASSIMO DE SIMONI (3) | 9. SVETLANA CELLI (3) | 10. UBALDO RIGHETTI (3),comune_2021
2528,64,0.1128747795414462,1. VALERIA BAGLIO (9) | 2. ALESSANDRO LEPIDINI (8) | 3. ANTONIO STAMPETE (4) | 4. MAURIZIO VELOCCIA (4) | 5. YURI TROMBETTI (4) | 6. CLAUDIA PAPPATA' (3) | 7. GIOVANNI ZANNOLA (3) | 8. ERICA BATTAGLIA (2) | 9. GIAMMARCO PALMIERI (2) | 10. SVETLANA CELLI (2),comune_2021
2529,81,0.13989637305699482,1. ALESSANDRO LEPIDINI (5) | 2. CLAUDIA PAPPATA' (4) | 3. ROCCO STELITANO (4) | 4. GIAMMARCO PALMIERI (3) | 5. MAURIZIO VELOCCIA (3) | 6. GIOVANNI ZANNOLA (2) | 7. GIULIA TEMPESTA (2) | 8. SABRINA ALFONSI (2) | 9. SVETLANA CELLI (2) | 10. YURI TROMBETTI (2),comune_2021
2530,70,0.22950819672131148,1. LORENZO MARINONE (18) | 2. GIOVANNI CRISANTI (2) | 3. SABRINA ALFONSI (2) | 4. YIFAN LIN (2) | 5. ANTONIO STAMPETE (1) | 6. CLAUDIA PAPPATA' (1) | 7. CRISTINA MICHETELLI (1) | 8. DANIELE PARRUCCI (1) | 9. GIAMMARCO PALMIERI (1) | 10. MASSIMO DE SIMONI (1),comune_2021
2531,117,0.17256637168141592,1. VALERIA BAGLIO (14) | 2. ANTONELLA MELITO (12) | 3. GIOVANNI ZANNOLA (10) | 4. DANIELE PARRUCCI (3) | 5. MARIANO ANGELUCCI (3) | 6. PIERO SANDULLI (3) | 7. FABRIZIO RUFO (2) | 8. JULIAN COLABELLO (2) | 9. ANDREA ALEMANNI (1) | 10. CLAUDIO PARAVATI (1),comune_2021
2532,70,0.1425661914460285,1. UBALDO RIGHETTI (5) | 2. DANIELE PARRUCCI (2) | 3. GIOVANNI ZANNOLA (2) | 4. YURI TROMBETTI (2) | 5. ANTONIO CIANCIO (1) | 6. LORENZO MARINONE (1) | 7. MAURIZIO VELOCCIA (1) | 8. QAMAR ZAMAN (1) | 9. SABRINA ALFONSI (1) | 10. VALERIA BAGLIO (1),comune_2021
2533,30,0.14018691588785046,1. YURI TROMBETTI (4) | 2. GIOVANNI CRISANTI (2) | 3. CARLA CONSUELO FERMARIELLO (1) | 4. DANIELE PARRUCCI (1) | 5. JULIAN COLABELLO (1) | 6. ALESSANDRO LEPIDINI (0) | 7. ANDREA ALEMANNI (0) | 8. ANTONELLA MELITO (0) | 9. ANTONIO CIANCIO (0) | 10. ANTONIO STAMPETE (0),comune_2021
2534,31,0.13135593220338984,1. SABRINA ALFONSI (5) | 2. MAURIZIO VELOCCIA (4) | 3. DANIELE PARRUCCI (2) | 4. JULIAN COLABELLO (1) | 5. ALESSANDRO LEPIDINI (0) | 6. ANDREA ALEMANNI (0) | 7. ANTONELLA MELITO (0) | 8. ANTONIO CIANCIO (0) | 9. ANTONIO STAMPETE (0) | 10. CARLA CONSUELO FERMARIELLO (0),comune_2021
2535,0,0.0,1. ALESSANDRO LEPIDINI (0) | 2. ANDREA ALEMANNI (0) | 3. ANTONELLA MELITO (0) | 4. ANTONIO CIANCIO (0) | 5. ANTONIO STAMPETE (0) | 6. CARLA CONSUELO FERMARIELLO (0) | 7. CLAUDIA PAPPATA' (0) | 8. CLAUDIO PARAVATI (0) | 9. CRISTINA MICHETELLI (0) | 10. DANIELE PARRUCCI (0),comune_2021
2536,65,0.14508928571428573,1. GIULIA TEMPESTA (8) | 2. GIOVANNI ZANNOLA (6) | 3. YURI TROMBETTI (4) | 4. CARLA CONSUELO FERMARIELLO (3) | 5. STEFANO MARONGIU (3) | 6. DANIELE PARRUCCI (2) | 7. MARIANO ANGELUCCI (2) | 8. MAURIZIO VELOCCIA (2) | 9. CLAUDIA PAPPATA' (1) | 10. ERICA BATTAGLIA (1),comune_2021
2537,0,0.0,1. ALESSANDRO LEPIDINI (0) | 2. ANDREA ALEMANNI (0) | 3. ANTONELLA MELITO (0) | 4. ANTONIO CIANCIO (0) | 5. ANTONIO STAMPETE (0) | 6. CARLA CONSUELO FERMARIELLO (0) | 7. CLAUDIA PAPPATA' (0) | 8. CLAUDIO PARAVATI (0) | 9. CRISTINA MICHETELLI (0) | 10. DANIELE PARRUCCI (0),comune_2021
